Overall Pollutant Concentration (PC1),Temperature and Humidity vs. Nitrogen Oxides (PC2),Relative Humidity (PC3),Nitrogen Oxides and Temperature (PC4)
0.04792716048338336,-0.08105290444592089,-1.1356388021680897,-1.1235167408192412
2.641602683470716,-0.2735818971559148,-0.8278522287450065,-1.582650918732759
2.398135687774182,-0.37671871980225435,-0.5719299807313173,-1.5007317422134872
5.402839668475543,-0.424969946729339,-0.0758149601280281,-2.0480797745722805
3.358442524762462,-0.723575491252536,0.06454851640210256,-1.530184167306886
1.883408640712287,-0.9979420774334782,0.3908409032020188,-1.0563340492778017
3.7159827451605842,-0.7958571453308303,0.8384558006140338,-1.8993498675018563
0.2189689831924088,-1.0681459300096987,0.7338925046767957,-1.0230576528475954
-0.9226048229665477,-0.9376770795915701,0.7647177201618539,-1.1300010836034795
-1.8582737521591601,-0.8728345749897335,0.7836371225969578,-1.2592820193019318
-1.4738049862734512,-1.3771437183584911,0.8056017052317987,-0.7357628704814834
-1.5794776937850914,-1.0862632131229335,1.174692654396367,-1.2912013892288865
-3.2874065281656417,-0.8637199446864051,0.7612588560690821,-1.289726438261657
-3.2266142804112308,-0.9594261454152733,0.9926980172542846,-1.4575159902864878
-2.0124010697622516,-1.189261133589936,1.2329851542846904,-1.2775100343226518
0.5180446773932856,-1.2288162008328585,1.253892853605316,-1.414998228651847
1.9425358696461803,-1.0408134765226729,0.5266583591176383,-1.3378621441074248
1.4161356117205641,-0.8233620189770948,-0.002928995463402709,-1.0589365797372032
2.7126920870900326,-0.7113607263678494,-0.6856313019253185,-0.8608278830569683
1.85065401508279,-0.4489545202880531,-1.3089044278886752,-0.6527467056895729
0.4344271975400049,0.07612624410411904,-1.3389734572986944,-1.0199880884625125
-0.9905458652877464,0.0987284408597439,-1.0448350078779114,-0.9237069734752007
-0.6212850948233515,0.0716933656077117,-1.1661712232795138,-0.8621789977468256
-0.02929622537917975,-0.12106966952818855,-1.0947098255171785,-0.8935387874145555
0.06558265831776794,-0.14880905198324762,-0.9000185929416826,-0.906438133992301
1.9176034402607824,-0.3448414565241785,-0.720046527110949,-0.9945325138729891
3.350616420179872,-0.4721460689841473,-0.6724254721071571,-1.1752432797525971
3.3728027566202234,-0.4815780913234555,-0.517931847312817,-1.1861971092127643
3.4032321054024854,-0.6195415905096525,-0.30568718883839985,-1.1515700594058107
1.7489110868895572,-0.5230417397964721,-0.15319064996514314,-0.9546987983816587
0.8702005556431728,-0.4852083876591406,-0.08951153240338491,-0.8740950629137955
1.0191715617200916,-0.5970934951517618,0.17444562975103065,-0.8436322627866105
1.0103013126910392,-0.3684690996815214,0.11854612827581731,-1.0406900547269928
-0.060517510727039384,-0.49860563922133744,0.5733197193323474,-1.0167246173031224
0.23915212143176043,-0.6064520200579324,0.8222441012159761,-0.9198341615461901
-1.6421236528359255,-0.3384709200747533,0.7362094229427726,-1.0496682916374442
-2.5863288051734075,-0.3467933794333834,0.8516302848123787,-1.103396566665716
-3.191412072559632,-0.328126420436044,0.7972927207449052,-1.1367269978273442
-3.14458622984746,-0.5421066726328412,1.081071473448906,-1.0087532451038272
-2.106863454276818,-0.5022456264481626,0.7682548188516644,-0.8748082674385346
-1.2143116758089147,-0.2832871167022474,0.731138579411835,-0.9987118998718498
-0.19865563888719365,-0.12800100591246494,0.3091823208138357,-0.9442987438406114
0.7782549666207924,0.015521510284759697,-0.1477285060215572,-0.8784229345674214
0.6157819192943625,0.21975915972442117,-0.6969176319524278,-0.7876080022283106
-0.9154353720323823,0.4281038293413798,-1.1879192062066797,-0.7221074599342826
-1.1883233055549307,0.46424260776250686,-1.3007848594886766,-0.7214308693080714
-0.9347519099474191,0.472406337831961,-1.4026347371003494,-0.7090044114775701
0.6148151282122499,0.32783506752292874,-1.513775717520136,-0.7598528027097454
0.7832253828133771,0.2625152163134741,-1.2998442660204959,-0.7910104101321388
0.6605245408848022,0.2827884247245526,-0.8352811125045709,-0.9101535774001147
3.682732579854356,0.001752139097853937,-0.5866463835889724,-1.2705281449423103
4.635280875521133,-0.16916890698875642,-0.3092480792028343,-1.1930497155461164
2.263307448972748,-0.17589899595000316,-0.03219346860605861,-0.8446154997312876
0.2277065545498437,-0.12954643756175374,0.10801783582847754,-0.6393701342630831
0.16244317547027948,-0.2606038069311209,0.3949922272251145,-0.6815073596226503
-0.62929476877861,-0.07514476546556488,0.40277603609937873,-0.8496715333062144
-0.851476644465436,-0.12731696565437264,0.5478359974270951,-0.8840254027902369
-0.8587316532500481,-0.12048660556055374,0.8383182643963035,-0.9163388903354622
-1.5293960611461168,-0.5997979703326978,0.7767116975155235,-0.2654547243741069
-1.9339779804451538,-0.20095704509819287,1.0916702342533666,-0.9748503441197571
-2.1595518946683194,-0.25953669811935415,1.2046336760849088,-0.8442019750639393
-1.1659559973500466,-0.3062216662477217,1.406474989042666,-0.9050726691712446
0.21764198661778386,-0.4439502114979842,1.4068950420068962,-0.9314698371979289
4.512760471030712,-0.06630741147668757,1.0925128139220552,-2.1030040713335327
5.924454624274483,-0.29804941827063697,0.4105531517824666,-1.6374279447621176
5.304356940104153,0.0050713422812816095,-0.169581426786383,-1.5602849259601435
3.8257315726033165,0.0808254380209552,-0.6878851754594553,-1.0531225567025206
1.7823361926727372,0.43348879894814585,-0.9472773620861998,-0.8052416452706395
1.57379447550035,0.8552068405472615,-0.9746237999529973,-1.0258207197858855
1.3890179983141737,0.9999375656911236,-1.1244504548221823,-1.1469160829137357
0.47018226791929474,0.9519862998722861,-1.2121845908648377,-0.8717428672664843
0.15108324295328035,0.9977097715006369,-1.171083008576917,-0.8489657969553425
1.2370225353705389,1.0307404617245672,-1.0152531469959354,-1.081292886402033
5.329902647121563,0.7853443420488724,-0.84528173908176,-1.6419804436539007
6.086753449826192,0.2324123288589268,-0.4765296144719219,-1.1601939153789222
5.569107270879514,0.3973745099472778,0.29015356508474716,-1.5242466060875548
3.600156688446575,0.14943434798417365,0.5741417727679394,-1.1223396106774652
1.9931253967000753,0.10576161110804097,0.7591302777915399,-0.9806976469721423
-0.927278722612756,0.11221075912181032,0.8268107713789662,-0.6066905567016493
0.39926654044134774,0.10933541592281254,1.134217589613065,-0.9600280780682052
-1.629991157890593,0.0770857124160619,0.7833150553777617,-0.6758243999794529
-3.0119170015695187,0.21009893977094735,0.7572686436429059,-0.8854432487272512
-2.6522949865631125,-0.6014070472685553,0.5871175245684084,-0.015614775969837185
-2.761232847144143,-0.2168766315470552,1.1043649812095973,-0.9748037390842063
-3.541848092130422,-0.013335160315623968,0.9669060675916572,-1.0431544412082732
-2.6641980268651166,-0.30157422470780426,1.2398433700086635,-0.9705830581562532
-2.00001124604137,-0.35876010053588553,1.1015695695770231,-1.0744385984467792
1.9691011537694167,-0.3390925593425582,1.017307802837352,-1.5019991828304247
2.71200893128796,0.1902932474407236,0.6910714418974625,-1.9558156331579835
4.925055171132067,0.0092693140929276,-0.3373973409761142,-1.446061953513698
3.6775010024323334,0.11695567661803644,-1.1137984516181805,-0.9198002854989971
2.6944068389771623,0.5690277900779485,-1.5207926587192224,-0.9352009078005042
3.735240410108165,0.6791296209737938,-1.6160178633978495,-1.1563800113496967
3.153219363182288,0.5367652169163254,-1.9147204678605199,-0.9217044773732903
1.1831881567872473,0.7605581693729258,-2.0450597409787346,-0.8530495058699542
1.5758751298768754,0.9501045318584458,-2.147803831278707,-1.0810282878586481
1.5766621731429755,0.8495272670184358,-2.1204371880828026,-0.9542599412229186
1.9862964742400402,0.5789232773208666,-1.6961710662088447,-1.1333950389909504
2.574374206940555,0.5397602244563269,-0.9792672950900934,-1.3040491078426302
1.83752687462023,0.31537357867915566,-0.9087779978058048,-1.0009210657905203
4.918782360326168,-0.0425811121750697,-0.6242914468857179,-1.3676331366917756
1.5645131954757814,0.0036613108261419887,-0.22894086128441277,-0.7791006956580435
-0.05366842456253884,-0.012597528051766354,-0.011762479389607037,-0.6818421744509302
-0.22335556490363956,-0.08440030997637683,0.27871244305332543,-0.7223641522427683
-1.5089236629561584,-0.019114893323572017,0.23381984674133638,-0.6877173654344647
-2.268221922669217,-0.10152355286855923,0.447823745045991,-0.7928942439337074
-2.4680744801989936,-0.7463544159096654,0.3249334841367996,-0.09056874950758033
-3.1163218771961976,-0.3118704558045688,0.5360940895172681,-1.0205717999113881
-3.9771381077510988,-0.14137374908051112,0.644325342039888,-1.202995578183248
-3.711680256020217,-0.24467828579584244,0.5447508880971709,-1.1024787514221344
-0.9954516997417097,-0.6260543968755126,0.9793945251668974,-1.1140816029156664
3.2376365031219527,-0.4843938149794027,0.7507355199955693,-1.8475192526235553
5.410410302829356,-0.03267561155512192,0.22445896417655523,-2.2799246106322313
3.6596938279659907,0.08438410207765515,-0.5209469801109012,-1.595400766902616
1.979085671211763,0.2780368869324159,-1.0112144460837067,-0.9594875772780941
1.2378241215429615,0.39499007681812137,-1.4434586528370645,-0.47421351536644063
1.8559906119264715,0.5566599351165592,-1.6851944375462802,-0.6212728975626094
1.1004622802942532,0.8958836985478377,-1.5088188424584537,-0.8184525104586029
-0.3346567851649771,0.791780034232872,-2.1017346330622666,-0.8386427682213744
1.210784967803813,0.8590258822546963,-2.4399291669156264,-0.9370118253422506
0.1312686990572643,0.7527837867178001,-2.5152009127132255,-0.950616221195083
4.220534661177625,0.4088752101483791,-2.5224570227579908,-1.7823234664246785
6.002312888619449,0.2005626736128968,-1.6655492543045385,-1.3801378109728741
5.826019573168726,0.32709796915067796,-0.7729986042660312,-1.5443826444849758
5.339481557234518,0.04562057723898981,-0.5314199049384417,-1.4168985514343584
2.011293495409568,-0.13491392994831428,-0.32933745457472946,-1.016636830198901
1.993061255501671,-0.004187265545949209,0.1815810568599583,-1.1746353056637069
1.1117428584749298,-0.14322679142378492,0.34631475616033464,-1.0908889684073528
-0.6328744922687157,-0.17338032865561454,0.37079073570481275,-0.8033540708796031
-1.676620110256087,-0.05189807264088135,0.22852440042589944,-0.8323855855628165
-2.0590849072428528,-0.6278465675456094,0.1344481401586064,-0.15135634671918086
-2.4629596709433628,-0.5321877485815704,0.7114303444648956,-0.8961804770910274
-3.2768682002474625,-0.2178531124853385,0.6622135563791213,-1.0745903440133329
-2.865308129089591,-0.49021546043893954,0.7791963847110251,-0.9474691852378334
-0.9651686053136035,-0.5017787726934841,0.8839364528991258,-1.112785600203755
3.9917089023905516,-0.5081289842866388,0.6785383907754502,-1.8373600061714996
5.790481544987372,-0.2924463273997002,0.13922612498737605,-1.9051992353125964
4.088495443830758,-0.20810646442775999,-0.5724381390636848,-1.226858904691312
1.8847579378501695,0.0847383187531038,-1.061313581970899,-0.651573209487392
0.9322092158848383,0.49555355870225,-1.455718415935803,-0.5974300812884688
0.709484981732894,0.641630704699488,-1.4025367591322184,-0.5777442265973515
0.6328334601725405,0.7947875309138158,-1.681265937450036,-0.7763573049070986
0.6602793008191015,0.7810072761840087,-2.286657725705451,-0.9479198028188826
2.010553110071392,0.7228349871711347,-2.000126174701079,-0.537894410835534
1.2711385079193183,0.6366386120321774,-1.883283392031238,-0.5832095169276016
3.0401318923843337,0.5480287079527044,-1.643878588923848,-1.296293697824742
4.510373602831007,0.28512803564497696,-1.3663951479592547,-1.5906781054537702
4.427074033131249,-0.030531191049834764,-1.1244371522170813,-1.4711368550382393
1.51206877503643,-0.14499227913252283,-0.16805742136956991,-0.911902599189644
0.19585037360956148,-0.165019108052162,0.45626673975204246,-0.7180558203490806
-0.701776946916376,-0.1631241336145911,0.9102961723081585,-0.8187012716908321
-0.3428637105776703,-0.3384705779011288,1.1930890747196592,-0.7463158298196073
-1.2470681558989658,-0.339871789102835,1.276798767441227,-0.6389344133615025
-2.9806023067230623,-0.007700706347526807,1.2599165195695727,-0.7574459529475136
-3.0821739891194193,-0.7098950729912504,0.7664965894890641,0.17664889895139022
-3.821272713605774,0.025510660617980505,1.2112862017915036,-1.0555250470219901
-4.412529730446275,0.14780003845356776,1.2151673379459196,-0.9506633062510655
-3.6854812256213583,-0.11417334306002296,1.002277790581294,-0.7112654287217453
-1.4571930232889156,-0.25123225312458086,0.8466431350896231,-0.6049656510052932
4.072295062113167,-0.40952313077474267,0.6001787777957838,-1.3101310234379722
5.311044862919618,-0.25139035856396824,0.47403278841880125,-1.6582128783221126
3.02333619121705,-0.30466482801256073,0.3412613412279202,-1.1374546827550704
2.0249283477344107,-0.16143189402836042,0.22574126267066247,-1.0486632083987897
1.2255596332927792,-0.0930479666158635,-0.03090986671767847,-0.9007731332156684
1.4187704921557722,0.10972798077060547,-0.1426885519841226,-1.1164005640995553
1.9840852024467248,0.06185208257662081,-0.22189587090856225,-1.1127598037128739
2.585189234767065,0.13082653172443173,-0.1721073414638487,-1.2581939086817349
2.9841921893350665,-0.06313528984784736,-0.057253610394712266,-1.0901832813715928
3.5778109916163445,-0.16783851122176063,-0.08530263390244876,-1.0987799892199785
3.0436525362382385,-0.047524225709151054,-0.06179411471045128,-1.2287108667642224
3.5299359760299556,-0.0889885888160543,-0.014320589166325106,-1.4078381808723643
2.904617927371006,-0.005759118296480958,0.07153573355055198,-1.3683075533511144
2.571573473783279,-0.3112030523863991,0.12053430214146287,-0.9291965617714267
-0.06898698931901592,-0.159526661796257,0.4582772508763055,-0.5662215817135727
-0.4960468127009035,-0.20172238930770703,0.4844072625861726,-0.6061671770806716
-1.5431094558302718,-0.20468437589389754,0.48244036462403994,-0.6184970218396816
-1.916865002556668,-0.11402221544010077,0.3881335228712041,-0.7229368872741113
-2.4762478876767884,-0.11795937081298595,0.33101621522452124,-0.6576450130934967
-2.3480082009893213,-0.5955782155148411,0.09584953291892077,-0.02983376818875165
-3.135230955357975,0.007879876402637312,0.3412271948038742,-0.9608753422076098
-3.3369247327695852,0.11542828207475617,0.4333155276374892,-0.9487163773234903
-3.322532092340562,-0.047939059984233146,0.5897654315673326,-0.6805812451834176
-2.0617520526777366,-0.23898118189430154,0.52554092989003,-0.5670536445938583
-0.02425031441174042,-0.3107348856375861,0.507074034991916,-0.6267172874139633
0.372879916275275,-0.03263638843543364,0.32393223795813336,-0.9940729313559584
1.0218860551709068,0.032825995000021556,0.3057343008801979,-1.0955772592124196
1.2546653163552401,-0.05178410570487923,0.28113269905151955,-0.9343031717891077
1.0510680935672787,0.09900970984213872,0.2026650540613931,-0.9371492520445164
0.8990846808094326,0.22984034136290263,0.07814850625176241,-0.9595146091609119
-0.1457420610775918,0.5241552352549139,-0.21810460325495273,-0.8276974628572453
-0.9865366063240291,0.6504339918378437,-0.2885241946531783,-0.7067878280317795
-1.5225422905204238,0.745012140708906,-0.2727790506959326,-0.7351783584907575
-0.3490289992362086,0.6168713804011277,-0.22421355782540842,-0.7860522026008817
0.6117897900142658,0.5535408801885582,-0.0793731909108853,-0.9039472121600096
2.380289584156165,0.22885678414141059,0.17424709312317269,-0.9126432271862538
2.5260789895117433,0.046690799804487454,0.10882034461368749,-0.8609331293613373
1.6383703723909824,0.06763158612272271,0.3165588523962172,-0.794827966841971
0.24816426442796524,0.19486516897604791,0.45511775448250275,-0.6348022401523103
-0.2682948376606621,0.2947396808042156,0.6506964374293288,-0.7113634210479549
0.646755202642813,0.08602448680500012,0.6839801641756794,-0.6681957978756436
-0.6086283039024093,0.08127677783386471,0.8492177046464974,-0.6017922657088046
-1.3500310583350277,0.23140007151634065,0.5692000755042445,-0.6559071550418761
-0.9113733112781551,-0.14283102009002502,0.5004789863610402,-0.1706840024603761
-1.4414654982005266,0.20408576937227316,0.5986941732790191,-0.5979946810687383
-2.478734842690938,0.3150381261236687,0.8476853510831286,-0.6851374960133029
-3.617378601359126,0.47148310525454623,1.1081497426827942,-0.9214806944254803
-2.4941170791547242,0.2722825204971059,1.261231751156655,-0.6763178178309165
-1.5532389058948521,-0.015395797298767283,1.1036355318496824,-0.3587725613375769
-1.2242255083760345,0.16041273299210934,0.963493906839254,-0.4616002274648358
-0.6020002921309823,0.32508117424851724,0.8112301805638692,-0.5105567083754804
-0.7489332410231988,0.7523492157164098,0.31574844823333187,-0.6058934276475111
-0.9004946278944153,0.762752957224693,0.02834487716534325,-0.6481356791979446
-1.1485385965965322,0.8396517700666148,-0.2751484418592678,-0.5284820603620243
-2.490944469737188,1.2091575816893376,-0.2315971756216815,-0.7843433104466333
-1.313207580117253,1.2945405311898717,-0.3098527965275407,-0.9842201018993602
-1.4574411527518363,0.6123966071712403,-0.7017498157952663,-0.5590554923716654
-0.5325660156523498,0.470043236011312,-0.5242862335555344,-0.5253886812232962
1.6872671556112022,0.46931680921660346,-0.29043542022923685,-1.0729002082341013
1.1810498436549464,0.1947833435360029,-0.07353012684182848,-0.7143562370125317
2.7305699524083593,-0.16413520961325503,-0.1776562474562156,-0.7344360777274205
0.6651790281793403,0.004116289175060383,-0.004336051246007495,-0.48900859974476313
-0.43958065640018,0.21725270672389838,0.22248564488253314,-0.5506612092287961
-0.5388800871003468,0.32011991326680705,0.5194091831256487,-0.6784040735375582
-1.2227367926954593,0.3762104192086484,0.8304517078297866,-0.5222012177965828
-1.742664081005014,0.41578661973205955,0.8801817929150064,-0.5864059670043874
-4.025212017330763,0.6861934656443026,0.7411520394050229,-0.8584606445948497
-3.5690370706381347,-0.24650308742577529,0.057673661650441695,0.6438756095864274
-4.001154299892392,0.5202498447972406,0.6451283912191735,-0.8304048513984048
-4.575414215781595,0.6850347979915737,0.5805475005138026,-0.7731753195544002
-3.874916243218766,0.5723921456839048,0.4537941040206341,-0.7629448778246264
-1.985045186030392,0.38082147719061327,0.6535978505078518,-0.5784900967408607
2.2900968009593945,0.28128133679363154,0.3759655207956653,-1.285483671010626
2.3402446645160944,0.36940411400470696,-0.3756177864294436,-1.4410019749762695
-1.3838103732330516,0.2651364001167944,-0.6540626451987538,-0.7934397082705879
-1.3266703085853577,0.33047022634731266,-0.7691531676598132,-0.7475152731744871
-0.675708572411389,0.6017562840293836,-1.2249657287180362,-0.9244052637837435
-0.644468860894934,0.7141461879721779,-1.3242595465401692,-1.0916586427980595
-0.31084349835429453,0.531101826016581,-1.5495761247426414,-1.0498409052676263
-0.46185447115626255,0.5069126886153712,-1.5140805727111084,-0.9769543531561102
-0.27651247906148296,0.37032474184499087,-1.741653539786963,-1.0310231715966298
0.04958126026665941,0.39298688472523746,-1.4232094931984487,-1.115009710719941
2.454170224340081,0.1748905555368768,-0.4163136170867103,-1.3090504039913846
3.2967780970585427,-0.05320729786102044,-0.22375144380112158,-1.4367234912004085
3.2885448198569294,-0.16113778786792882,-0.27605010047454603,-1.3773549432663705
1.4932292459676035,-0.21409946357211115,-0.04977769797894681,-1.1154831709230326
-0.36379986229938005,-0.31250295853710347,0.0883731274169229,-0.7389975362207093
-2.349568149214798,-0.08040461895815215,-0.001223991738493699,-0.7842933425323759
-2.7426566341048333,-0.07227360406063564,0.13764262718466047,-0.8957746602448889
-3.203848959135251,-0.048430422312761276,0.15218249096191144,-0.8647399956440407
-3.2160783511790387,-0.18012482958777662,0.4501328104735969,-0.8153736238747259
-3.415558789458811,-0.9654394606267648,0.9001955837784885,0.22073067073449856
-4.058268354116403,-0.31343702343971286,1.7160946663309238,-0.9924018463691285
-4.7579979147908595,-0.34246297986702107,1.9709917405851176,-1.033625943292137
-4.112953437281665,-0.3602876117964592,1.5439265276702125,-0.9745128840612989
-2.3675592875219187,-0.6100066175684067,1.3860704086565356,-0.6371510886600773
1.2795728672210105,-0.7015541741138193,1.3018639903522307,-0.9724838959270007
3.0449279341193387,-0.27158023913145163,1.1813137126528772,-1.5683420831647472
2.0576072224791493,-0.5142036404729218,0.717335443220511,-1.1037862727698626
1.630024197262095,-0.4444083390753152,0.2613046744659811,-1.0904130554445304
1.063944838795398,-0.42498386392579457,0.1947875674733438,-0.9191774686421958
2.0725500553555425,-0.2758913304425742,0.1389797428809381,-1.2482208218489608
0.5500661396984128,-0.0575795747904989,-0.49035930872928996,-1.093407281932014
-0.4580073465557133,-0.09191086426847574,-0.00864871779054385,-0.9906343459118574
-0.759186834814102,-0.33880935319457206,0.6184601830281294,-0.8115187143610401
0.9709921274205681,-0.26267817707628494,0.18499732958819792,-0.97868669081887
-0.8542659469437927,-0.16770631725430443,-0.08981163308708556,-0.9863268622487813
0.5558118389368555,-0.3733956914768514,0.3606469433609458,-1.3020679875780652
1.3177112984815536,-0.5972398707147212,0.35511736703602,-1.215585599853385
-1.0476387632166597,-0.36118548162842745,0.20443375591912435,-0.954806146260008
-1.9268578021782672,-0.5278135057961857,0.19826494125346616,-0.8523547446275055
-1.8733302096697533,-0.48692303496425055,0.6787879793354307,-0.9670570016214302
-2.06708809767948,-0.46832112648714935,0.725720739022261,-0.9433245919225496
-2.266183841141243,-0.4676329267483243,0.7599301523963217,-0.9595075868787875
-3.2579739938912855,-0.3199925573279876,0.6521615689298762,-1.086686328825736
-3.129675221104147,-1.1187034102759001,0.4103263579330216,-0.1085219194370674
-3.2725692189328215,-0.6498878464627591,0.7139174156551865,-1.058938042309636
-3.9498847370011347,-0.40790610573266833,0.5661065724590785,-1.0450493884684233
-3.7970373495622622,-0.4606591364293028,0.4350403025578303,-1.0768971039443092
-2.3370121468356446,-0.5107496253691968,0.5525728166880989,-1.1256486191251438
0.907838201483289,-0.4651226028426196,0.4813168520542388,-1.5250883762352316
3.5232915014783255,-0.20213410149191785,0.5451817347980386,-2.305326170125908
1.5494378284397738,-0.5047896525967782,0.32199784322089214,-1.2482302590360146
-0.8881873705392772,-0.0888575791720393,-0.2729716392865182,-0.9115988419457085
-1.4718003803875717,-0.06103332416093623,-0.5446999648071209,-0.8495787932853351
-0.9656360163992774,0.022807715394739046,-0.997487539838757,-0.9176795879368834
-0.21999573519402507,0.01939489049291046,-0.9585762487847298,-1.0051595755278084
-1.4778823705625574,-0.3948241915344646,0.7829753245672129,-0.7782742702543606
0.6565114830425475,-0.7845869670699233,1.7120486655688205,-0.6326888624886369
1.2337037968646205,-0.483146246484004,1.0775986612226716,-0.7966807258185751
0.4937042519260732,-0.46794250337565774,1.0596911217496514,-1.0277092942809622
3.1047979721444485,-0.5436568211370406,0.9571859073555019,-1.509349655741705
1.4214115417366808,-0.727111109297966,0.7255248359711586,-0.959613851209327
-0.09027054939139091,-0.8672862726947254,0.7489217344165507,-0.6299833554600156
-1.5063449098050206,-0.8117829154264201,0.8157143933641282,-0.5860012316888361
-2.4990769686636196,-0.6210245153104433,0.5231571816698374,-0.798316240278123
-2.4358250269720214,-0.6752554187518529,0.4457433550224519,-0.7953752608890401
-3.717287965694816,-0.3966324943232491,0.45600352685855694,-1.0663244669317464
-3.980661156069155,-0.5753192938088286,1.0469295618316479,-1.0507582766431018
-3.438620840159624,-1.259623827882578,0.7005873781028996,0.07354551375034717
-4.567403129470217,-0.3511871140028708,1.4513261044268206,-1.0879367737942487
-4.788305007447594,-0.2861982304045987,1.16240592735721,-1.1078511622635059
-4.1373801439885,-0.723039065088214,1.9162171659237952,-0.9340553854028776
-2.7738194122976854,-0.8364867783821646,1.5742367828443573,-0.8262392643612527
0.3873065445962645,-0.804446027181811,1.3552214761706323,-1.0884720632940972
2.0285706354218696,-0.6258472212430877,1.4343436872574031,-1.596002632417609
-0.5769463244965499,-0.6946256185696936,1.098336191825774,-0.9923784600573671
-1.3286106054773803,-0.5915773461420682,0.7821061550552391,-0.7187520735287592
-1.8317055709721641,-0.19219141385292857,0.1693121807557122,-0.7297391080360947
-0.7380227942617928,-0.11401833779772011,-0.10439878508525212,-0.9229111559993801
-1.2139375672816075,-0.047915142534062344,-0.1963088742434338,-1.0406258395280052
-0.978026629115266,0.02395231132768273,-0.5470512376393558,-0.8976407984535318
-0.40341563654922463,0.09031120267914367,-0.9790824795531846,-0.8748412760485346
-0.7989472300887356,0.18947751661341405,-0.7542752651245999,-1.0434949063959484
0.8062568726491118,0.030504634955108294,-0.5774885830385729,-1.4865700950881513
3.8719566683087994,-0.25818479804036554,-0.2283669925176994,-1.9427902764709788
3.3680604811041,-0.3682946573335297,0.10389530250083372,-1.8214806046049434
0.2123813097589037,-0.666302810968839,0.07862001302327884,-0.9557448081890292
-1.610705256024136,-0.8194975434315523,0.19322067371096116,-0.7954539403618381
